score,content,case folding,remove punctuation
5,"Pertama kali naik BST, sangat efisien cocok untuk perjalanan pemula sangat membantu dengan fitur mitra darat, mungkin aplikasinya ditambahkan fitur fitur e- money dll lebih keren lagi seperti apk KAI terkini","pertama kali naik bst, sangat efisien cocok untuk perjalanan pemula sangat membantu dengan fitur mitra darat, mungkin aplikasinya ditambahkan fitur fitur e- money dll lebih keren lagi seperti apk kai terkini",pertama kali naik  sangat efisien cocok untuk perjalanan pemula sangat membantu dengan fitur mitra darat mungkin aplikasinya ditambahkan fitur fitur  money  lebih keren lagi seperti   terkini
5,"Buat bapak ibu terimakasih telah membuat aplikasi sebaik ini. Terharu aplikasi pemerintah ada yang seberguna ini, dibuktikan rating yang 4,7 memang sangat layak. Bintang 5 dari saya juga. Semoga Transjakarta bisa ikut kesini juga dan ui nya bisa lebih baik lagi 👍","buat bapak ibu terimakasih telah membuat aplikasi sebaik ini. terharu aplikasi pemerintah ada yang seberguna ini, dibuktikan rating yang 4,7 memang sangat layak. bintang 5 dari saya juga. semoga transjakarta bisa ikut kesini juga dan ui nya bisa lebih baik lagi 👍",buat bapak  terimakasih telah membuat aplikasi sebaik  terharu aplikasi pemerintah  yang seberguna  dibuktikan rating yang memang sangat layak bintang dari saya juga semoga transjakarta bisa ikut kesini juga    bisa lebih baik lagi
5,"Pelayanan ok, cuma sayang pendaftaran tarif khusus Biskita Bogor terkendala karena data pendaftar calon yg tidak update belum online dengan disdukcapil walaupun pendaftar sebenarnya sudah layak mendapatkan tarif khusus, mohon perhatiannya, agar biskita semakin di cintai oleh masyarakat transportasi.","pelayanan ok, cuma sayang pendaftaran tarif khusus biskita bogor terkendala karena data pendaftar calon yg tidak update belum online dengan disdukcapil walaupun pendaftar sebenarnya sudah layak mendapatkan tarif khusus, mohon perhatiannya, agar biskita semakin di cintai oleh masyarakat transportasi.",pelayanan  cuma sayang pendaftaran tarif khusus biskita bogor terkendala karena data pendaftar calon  tidak update belum online dengan disdukcapil walaupun pendaftar sebenarnya sudah layak mendapatkan tarif khusus mohon perhatiannya agar biskita semakin  cintai oleh masyarakat transportasi
5,Min sy dh login tp ko ga ada menu buat masukin No tlp / WA y.. Trs sy udah masuk ke menu Mudik Gratis setelah mengisi kota keberangkatan dan kota tujuan ko g ada muncul isi data yg mau daftarin y?? Tolong infonya y min mkasih...,min sy dh login tp ko ga ada menu buat masukin no tlp / wa y.. trs sy udah masuk ke menu mudik gratis setelah mengisi kota keberangkatan dan kota tujuan ko g ada muncul isi data yg mau daftarin y?? tolong infonya y min mkasih...,   login     menu buat masukin       udah masuk  menu mudik gratis setelah mengisi kota keberangkatan  kota tujuan    muncul  data   daftarin  tolong infonya   mkasih
5,"Aplikasinya bagus, ada penanda warna untuk tiap koridor. Tolong dibuatkan juga pilihan menu bahasa Inggris, dan perbanyak media sosialisasi di tempat strategis seperti bandara.","aplikasinya bagus, ada penanda warna untuk tiap koridor. tolong dibuatkan juga pilihan menu bahasa inggris, dan perbanyak media sosialisasi di tempat strategis seperti bandara.",aplikasinya bagus  penanda warna untuk tiap koridor tolong dibuatkan juga pilihan menu bahasa inggris  perbanyak media sosialisasi  tempat strategis seperti bandara
5,"Saya blm pernah berhasil daftar mudik gratis, tapi tetap tak kasih bintang ***** karena aplikasi ini dan program mudik gratis ini sangat-sangat membantu masyarakat yg membutuhkan. Tetap mawas diri dan perbaiki terus demi kebutuhan bersama. Terimakasih MitraDarat dan pemerintah yg mempunyai gagasan seperti ini. Semoga kita semua senantiasa di beri kesehatan jasmani & Rohani selalu bersyukur jg optimisme, positif thinking. Maju terus Indonesiaku jaya selalu negeriku.","saya blm pernah berhasil daftar mudik gratis, tapi tetap tak kasih bintang ***** karena aplikasi ini dan program mudik gratis ini sangat-sangat membantu masyarakat yg membutuhkan. tetap mawas diri dan perbaiki terus demi kebutuhan bersama. terimakasih mitradarat dan pemerintah yg mempunyai gagasan seperti ini. semoga kita semua senantiasa di beri kesehatan jasmani & rohani selalu bersyukur jg optimisme, positif thinking. maju terus indonesiaku jaya selalu negeriku.",saya  pernah berhasil daftar mudik gratis tapi tetap  kasih bintang karena aplikasi   program mudik gratis  sangatsangat membantu masyarakat  membutuhkan tetap mawas diri  perbaiki terus demi kebutuhan bersama terimakasih mitradarat  pemerintah  mempunyai gagasan seperti  semoga kita semua senantiasa  beri kesehatan jasmani rohani selalu bersyukur  optimisme positif thinking maju terus indonesiaku jaya selalu negeriku
5,"Fitur yang sangat mudah, tinggal tap tap ga bingung, berbagai informasi yang diberikan cukup jelas, sukses selalu mitra darat","fitur yang sangat mudah, tinggal tap tap ga bingung, berbagai informasi yang diberikan cukup jelas, sukses selalu mitra darat",fitur yang sangat mudah tinggal    bingung berbagai informasi yang diberikan cukup jelas sukses selalu mitra darat
5,"Peningkatan dan pengembangan agar dapat melayani semua user secara nasional dg baik, mutlak harus benar2 dilakukan mengingat apk ini cukup penting bagi para user sehingga kedepan diharapkan tdk terjadi lagi gagal loading dsbnya.. Secara umum saya apresiasi d g bintang 4 dulu ya..🇮🇩🇮🇩👍💪","peningkatan dan pengembangan agar dapat melayani semua user secara nasional dg baik, mutlak harus benar2 dilakukan mengingat apk ini cukup penting bagi para user sehingga kedepan diharapkan tdk terjadi lagi gagal loading dsbnya.. secara umum saya apresiasi d g bintang 4 dulu ya..🇮🇩🇮🇩👍💪",peningkatan  pengembangan agar dapat melayani semua user secara nasional  baik mutlak harus benar dilakukan mengingat   cukup penting bagi para user sehingga kedepan diharapkan  terjadi lagi gagal loading dsbnya secara umum saya apresiasi   bintang dulu 
5,"Min mautanya, kenapa tampilan yang didownload setelah tanggal 8 Maret cuma hanya ada opsi tracking BUS dan cek LAIK? Sedangkan di gambar contoh ada lebih dari itu","min mautanya, kenapa tampilan yang didownload setelah tanggal 8 maret cuma hanya ada opsi tracking bus dan cek laik? sedangkan di gambar contoh ada lebih dari itu", mautanya kenapa tampilan yang didownload setelah tanggal maret cuma hanya  opsi tracking    laik sedangkan  gambar contoh  lebih dari 
5,"Terimakasih Kemenhub dan Ditjet hub berkat aplikasi *mitradarat*,, daftar mudik gratis lebih mudah dan efisien,, Lebih tingkatkan performanya dan semoga makin maju","terimakasih kemenhub dan ditjet hub berkat aplikasi *mitradarat*,, daftar mudik gratis lebih mudah dan efisien,, lebih tingkatkan performanya dan semoga makin maju",terimakasih kemenhub  ditjet  berkat aplikasi mitradarat daftar mudik gratis lebih mudah  efisien lebih tingkatkan performanya  semoga makin maju
5,"masih banyak fitur ayang gak bisa di buka,khusus mudik gratis banyak tiket yang tidak tersedia, harusnya di persiapkan dulu semuanya sebelum lounching aplikasinya.","masih banyak fitur ayang gak bisa di buka,khusus mudik gratis banyak tiket yang tidak tersedia, harusnya di persiapkan dulu semuanya sebelum lounching aplikasinya.",masih banyak fitur ayang  bisa  bukakhusus mudik gratis banyak tiket yang tidak tersedia harusnya  persiapkan dulu semuanya sebelum lounching aplikasinya
5,kata orang2 bus nya tidak beroperasi lagi di galesong yaa kak ? semoga kebijakan nya di perbaharui lagi ya kak soalnya saya kerja di makassar sangat membatu dan memudahkan sekali klau naik bus 🙏🙏,kata orang2 bus nya tidak beroperasi lagi di galesong yaa kak ? semoga kebijakan nya di perbaharui lagi ya kak soalnya saya kerja di makassar sangat membatu dan memudahkan sekali klau naik bus 🙏🙏,kata orang   tidak beroperasi lagi  galesong   semoga kebijakan   perbaharui lagi   soalnya saya kerja  makassar sangat membatu  memudahkan sekali klau naik 
5,Sangat bermanfaat untuk penguna kendaraan jalur darat dan sangat berguna untuk mudik lebaran dengan diadakanya mudik bersama gratis melalui aplikasi yang mudah dilakukan pendaftaranya dan teratur dari pada harus antri panjang secara offline.,sangat bermanfaat untuk penguna kendaraan jalur darat dan sangat berguna untuk mudik lebaran dengan diadakanya mudik bersama gratis melalui aplikasi yang mudah dilakukan pendaftaranya dan teratur dari pada harus antri panjang secara offline.,sangat bermanfaat untuk penguna kendaraan jalur darat  sangat berguna untuk mudik lebaran dengan diadakanya mudik bersama gratis melalui aplikasi yang mudah dilakukan pendaftaranya  teratur dari pada harus antri panjang secara offline
5,mobilitas lebih mudah murah dan tepat waktu,mobilitas lebih mudah murah dan tepat waktu,mobilitas lebih mudah murah  tepat waktu
5,Supaya lebih fungsional coba bisa dipakai sebagai pesan tiket dan informasi realtime kedatangan dan keberangkatan bus.,supaya lebih fungsional coba bisa dipakai sebagai pesan tiket dan informasi realtime kedatangan dan keberangkatan bus.,supaya lebih fungsional coba bisa dipakai sebagai pesan tiket  informasi realtime kedatangan  keberangkatan 
5,"Slmt pg min,sy login ulang2 kok ngga masuk?,mhn solusinya","slmt pg min,sy login ulang2 kok ngga masuk?,mhn solusinya",slmt  minsy login ulang  ngga masukmhn solusinya
5,Aplikasi bagus dan sangat membantu 👍👍👍,aplikasi bagus dan sangat membantu 👍👍👍,aplikasi bagus  sangat membantu
5,Aplikasi tracking yang sangat membantu,aplikasi tracking yang sangat membantu,aplikasi tracking yang sangat membantu
5,Bagus. Sangat membantu pengguna kendaraan..,bagus. sangat membantu pengguna kendaraan..,bagus sangat membantu pengguna kendaraan
5,Sekali kali arus mudik d adakan di tegal jangan cerbon mulu ...tegal ga ada terus buat arus mudik ...min min,sekali kali arus mudik d adakan di tegal jangan cerbon mulu ...tegal ga ada terus buat arus mudik ...min min,sekali kali arus mudik  adakan  tegal jangan cerbon mulu tegal   terus buat arus mudik  
5,"sangat membantu 🙏,terima kasih atas tiket mk mudik nya","sangat membantu 🙏,terima kasih atas tiket mk mudik nya",sangat membantu terima kasih atas tiket  mudik 
5,"Aplikasinya mbantu banget. Gatau apa yang kurang, udah top. Lengkap semua bis ada disini live tracking dan info rutenya✨✨✨✨","aplikasinya mbantu banget. gatau apa yang kurang, udah top. lengkap semua bis ada disini live tracking dan info rutenya✨✨✨✨",aplikasinya mbantu banget gatau  yang kurang udah  lengkap semua   disini live tracking  info rutenya
5,Ter lovvv banget bisa tracking pantau bis / angkutan yang akan dinaiki sudh smpai mana jadi ga lama2 nunggu dipinggir jalan,ter lovvv banget bisa tracking pantau bis / angkutan yang akan dinaiki sudh smpai mana jadi ga lama2 nunggu dipinggir jalan, lovvv banget bisa tracking pantau  angkutan yang akan dinaiki sudh smpai mana jadi  lama nunggu dipinggir jalan
5,Tolong dikasih jalan lagi bis dr bandara dan juga yg arah ke galesong karena kami butuh kendaraan seperti tmn bus,tolong dikasih jalan lagi bis dr bandara dan juga yg arah ke galesong karena kami butuh kendaraan seperti tmn bus,tolong dikasih jalan lagi   bandara  juga  arah  galesong karena kami butuh kendaraan seperti  
5,Sangat membantu buat yang mau memakai jasa bua pariwisata,sangat membantu buat yang mau memakai jasa bua pariwisata,sangat membantu buat yang  memakai jasa  pariwisata
5,"Saya gak akan hapus aplikasi ini, karena aplikasi ini sy bisa mudik gratiss Good","saya gak akan hapus aplikasi ini, karena aplikasi ini sy bisa mudik gratiss good",saya  akan hapus aplikasi  karena aplikasi   bisa mudik gratiss good
5,sangat membantu utk atur jadwal bepergian...keren..,sangat membantu utk atur jadwal bepergian...keren..,sangat membantu  atur jadwal bepergiankeren
5,"Aplikasi yang bagus karena bisa tracking bus secara live, dan saya berharap akan lebih bagus lagi bila ada widget yg memudahkan untuk melihat kedatangan jadwal bus dari halte favorit kita","aplikasi yang bagus karena bisa tracking bus secara live, dan saya berharap akan lebih bagus lagi bila ada widget yg memudahkan untuk melihat kedatangan jadwal bus dari halte favorit kita",aplikasi yang bagus karena bisa tracking  secara live  saya berharap akan lebih bagus lagi bila  widget  memudahkan untuk melihat kedatangan jadwal  dari halte favorit kita
5,Mantap solusi bt yg ga punya ongkos plg kampung,mantap solusi bt yg ga punya ongkos plg kampung,mantap solusi    punya ongkos  kampung
5,Mudah mudahan hari ini dapet tiket mudik dari mitra darat,mudah mudahan hari ini dapet tiket mudik dari mitra darat,mudah mudahan hari  dapet tiket mudik dari mitra darat
5,Mantap untuk memudahkan kita untuk berpergian,mantap untuk memudahkan kita untuk berpergian,mantap untuk memudahkan kita untuk berpergian
5,alhamdulilah setelah 50 menit warr tiket bisa masuk juga,alhamdulilah setelah 50 menit warr tiket bisa masuk juga,alhamdulilah setelah menit warr tiket bisa masuk juga
5,Infonya sangat membantu sekali,infonya sangat membantu sekali,infonya sangat membantu sekali
5,mantab lancar jaya yg penting sabar,mantab lancar jaya yg penting sabar,mantab lancar jaya  penting sabar
5,Sangat memudahkan penumpang,sangat memudahkan penumpang,sangat memudahkan penumpang
5,ubur ubur ikan lele . . . mudik nya pake mitra darat aja ya le . . .,ubur ubur ikan lele . . . mudik nya pake mitra darat aja ya le . . .,ubur ubur ikan lele mudik  pake mitra darat   
5,bagus baik pelayanan ceoat,bagus baik pelayanan ceoat,bagus baik pelayanan ceoat
5,Alhamdulillah akhirnya aku dapat dari kemarin gak dapat,alhamdulillah akhirnya aku dapat dari kemarin gak dapat,alhamdulillah akhirnya  dapat dari kemarin  dapat
5,"blm bisa cara daftar mudik gratis,gmn caranya.","blm bisa cara daftar mudik gratis,gmn caranya.", bisa cara daftar mudik gratisgmn caranya
5,Saya kasih bintang lima tapi sy minta bantu saya biar dapat tiket mudik gratis,saya kasih bintang lima tapi sy minta bantu saya biar dapat tiket mudik gratis,saya kasih bintang lima tapi  minta bantu saya biar dapat tiket mudik gratis
5,mudah diakses untuk mudik gratis,mudah diakses untuk mudik gratis,mudah diakses untuk mudik gratis
5,Sangat membantu buat pemudik 🙏,sangat membantu buat pemudik 🙏,sangat membantu buat pemudik
5,Mantap joss selalu sukses dan jaya,mantap joss selalu sukses dan jaya,mantap joss selalu sukses  jaya
5,Mudik gratis sangat nyaman,mudik gratis sangat nyaman,mudik gratis sangat nyaman
5,makasih banyak saya bisa mudik gratis,makasih banyak saya bisa mudik gratis,makasih banyak saya bisa mudik gratis
5,txs banyak ya ya semoga bermanfaat,txs banyak ya ya semoga bermanfaat, banyak   semoga bermanfaat
5,Pelayanan nya mantap,pelayanan nya mantap,pelayanan  mantap
5,Ubur ubur ikan lele Susah banget daftar mudik gratisnya leeee....,ubur ubur ikan lele susah banget daftar mudik gratisnya leeee....,ubur ubur ikan lele susah banget daftar mudik gratisnya leeee
5,Mau coba untuk mudik gratis tahun ini,mau coba untuk mudik gratis tahun ini, coba untuk mudik gratis tahun 
5,Aplikasi ya mantap dah pokonya,aplikasi ya mantap dah pokonya,aplikasi  mantap  pokonya
5,"Paling ok, mudik gratisnya, josss","paling ok, mudik gratisnya, josss",paling  mudik gratisnya josss
5,Sangat membantu rakyat kecil,sangat membantu rakyat kecil,sangat membantu rakyat kecil
5,semoga bisa membantu rakyat tidak mampu,semoga bisa membantu rakyat tidak mampu,semoga bisa membantu rakyat tidak mampu
5,sangat membantu masyarakat yang mau mudik .,sangat membantu masyarakat yang mau mudik .,sangat membantu masyarakat yang  mudik
5,Terimakasih banyak sangat membantu,terimakasih banyak sangat membantu,terimakasih banyak sangat membantu
5,mudik gratis kemenhub Sangat membantu Warga perantau,mudik gratis kemenhub sangat membantu warga perantau,mudik gratis kemenhub sangat membantu warga perantau
5,sangat membantu sekali,sangat membantu sekali,sangat membantu sekali
5,Keren terbaik komplit,keren terbaik komplit,keren terbaik komplit
5,mitradarat sangat membantu,mitradarat sangat membantu,mitradarat sangat membantu
5,Semoga dipermudah war tiket gratis nya ya Allah,semoga dipermudah war tiket gratis nya ya allah,semoga dipermudah  tiket gratis   allah
5,Mitradarat sangat membantu,mitradarat sangat membantu,mitradarat sangat membantu
5,Sangat mambatu Mitra darat memang oke,sangat mambatu mitra darat memang oke,sangat mambatu mitra darat memang 
5,"Baru downlod,semoga ada mudik gratis dan kebagian","baru downlod,semoga ada mudik gratis dan kebagian",baru downlodsemoga  mudik gratis  kebagian
5,Mudik gratisnya sangat membantu,mudik gratisnya sangat membantu,mudik gratisnya sangat membantu
5,Mau login kok eror trus nieh mitra darat..gimana kak biar lancar,mau login kok eror trus nieh mitra darat..gimana kak biar lancar, login  eror trus nieh mitra daratgimana  biar lancar
5,Sukses selalu untuk mitra darat,sukses selalu untuk mitra darat,sukses selalu untuk mitra darat
5,"semoga bisa lebih baik lagi,,","semoga bisa lebih baik lagi,,",semoga bisa lebih baik lagi
5,terima kasih atas bantuannya,terima kasih atas bantuannya,terima kasih atas bantuannya
5,senang banget klo naik transcity.sopirnya ramah2,senang banget klo naik transcity.sopirnya ramah2,senang banget  naik transcitysopirnya ramah
5,mantap sangat membantu,mantap sangat membantu,mantap sangat membantu
5,susahnya daftar mudik gratis,susahnya daftar mudik gratis,susahnya daftar mudik gratis
5,Bagai mana cara daftar mudik gratis thn 2025 dari tadi susah ya di cari,bagai mana cara daftar mudik gratis thn 2025 dari tadi susah ya di cari,bagai mana cara daftar mudik gratis  dari tadi susah   cari
5,susah klik mudik gratis,susah klik mudik gratis,susah klik mudik gratis
5,Terbantu untuk ngecek kelayak Bis yang akan kita gunakan,terbantu untuk ngecek kelayak bis yang akan kita gunakan,terbantu untuk ngecek kelayak  yang akan kita gunakan
5,sangat bermanfaat aplikasinya dan mudah digunakan,sangat bermanfaat aplikasinya dan mudah digunakan,sangat bermanfaat aplikasinya  mudah digunakan
5,"Transportasi yg mmbntu dan nyaman, Semoga halte teman bus d makassar semakin banyak 🤍","transportasi yg mmbntu dan nyaman, semoga halte teman bus d makassar semakin banyak 🤍",transportasi  mmbntu  nyaman semoga halte teman   makassar semakin banyak
5,baguss dan mudahh dan mudah di mengerti,baguss dan mudahh dan mudah di mengerti,baguss  mudahh  mudah  mengerti
5,Aplikasi bermanfaat. Tolong tambah mode gelap dong,aplikasi bermanfaat. tolong tambah mode gelap dong,aplikasi bermanfaat tolong tambah mode gelap dong
5,Aplikasinya mudah digunakan dan sangat membantu👍👍,aplikasinya mudah digunakan dan sangat membantu👍👍,aplikasinya mudah digunakan  sangat membantu
5,MitraDarat sangat membantu Dan sangat informatif tentang angkutan umum,mitradarat sangat membantu dan sangat informatif tentang angkutan umum,mitradarat sangat membantu  sangat informatif tentang angkutan umum
5,"nyaman ,ekonomis dan sangat menunjang aktivitas","nyaman ,ekonomis dan sangat menunjang aktivitas",nyaman ekonomis  sangat menunjang aktivitas
5,Aplikasi yg amat sangat membantu di era digital ini,aplikasi yg amat sangat membantu di era digital ini,aplikasi  amat sangat membantu   digital 
5,"Alkhamdulillah sudah menunggu sekian lamatp blm bisa juga , tp tetep aku kasih bintang lima karna aku menghargai pemerintahdalam berupaya membantu meringankan beban rakyat kecil di program mudikgratis ini , semoga bermanfaat bagi yg sudah bisa","alkhamdulillah sudah menunggu sekian lamatp blm bisa juga , tp tetep aku kasih bintang lima karna aku menghargai pemerintahdalam berupaya membantu meringankan beban rakyat kecil di program mudikgratis ini , semoga bermanfaat bagi yg sudah bisa",alkhamdulillah sudah menunggu sekian lamatp  bisa juga  tetep  kasih bintang lima karna  menghargai pemerintahdalam berupaya membantu meringankan beban rakyat kecil  program mudikgratis  semoga bermanfaat bagi  sudah bisa
5,memudahkan kita untk jalan2 dan bisnya nyaman,memudahkan kita untk jalan2 dan bisnya nyaman,memudahkan kita untk jalan  bisnya nyaman
5,"Luar Biasa,Hebat,tambahkan kereta api👍🏻","luar biasa,hebat,tambahkan kereta api👍🏻",luar biasahebattambahkan kereta 
5,komplit dan mudah bgt.,komplit dan mudah bgt.,komplit  mudah 
5,"Saya login kemarin gak bisa,, failed terus,, hari ini login tp tidak dimintai nomor telpon?? Jd kayak versi sebelumnya?? Cara daftar mudik gratisnya gimana??","saya login kemarin gak bisa,, failed terus,, hari ini login tp tidak dimintai nomor telpon?? jd kayak versi sebelumnya?? cara daftar mudik gratisnya gimana??",saya login kemarin  bisa failed terus hari  login  tidak dimintai nomor telpon  kayak versi sebelumnya cara daftar mudik gratisnya gimana
5,Aplikasi yang sangat bagus dan berguna untuk pengguna transportasi umum di seluruh Indonesia. Aplikasi paling keren dah. 👍👍🙏,aplikasi yang sangat bagus dan berguna untuk pengguna transportasi umum di seluruh indonesia. aplikasi paling keren dah. 👍👍🙏,aplikasi yang sangat bagus  berguna untuk pengguna transportasi umum  seluruh indonesia aplikasi paling keren 
5,sangat bagus. terima kasih setiap tahun mengadakan mudik gratis. tapi saya sampai saat ini belum bisa menikmati mudik gratis setiap daftar melalui mitra darat selalu tiket habis. apa benar tiket sudah habis.,sangat bagus. terima kasih setiap tahun mengadakan mudik gratis. tapi saya sampai saat ini belum bisa menikmati mudik gratis setiap daftar melalui mitra darat selalu tiket habis. apa benar tiket sudah habis.,sangat bagus terima kasih setiap tahun mengadakan mudik gratis tapi saya sampai saat  belum bisa menikmati mudik gratis setiap daftar melalui mitra darat selalu tiket habis  benar tiket sudah habis
5,Mantap.. Pelayanan memuaskan...👍 Semoga bisa ditambah lagi buat kuota arus baliknya.. Trutama yang dari pekalongan ke jakarta belum ada.,mantap.. pelayanan memuaskan...👍 semoga bisa ditambah lagi buat kuota arus baliknya.. trutama yang dari pekalongan ke jakarta belum ada.,mantap pelayanan memuaskan semoga bisa ditambah lagi buat kuota arus baliknya trutama yang dari pekalongan  jakarta belum 
5,Assallammuallaikum saya pribadi sangat senang adanya bis kota bisa membantu masyarakat Balikpapan dalam bepergian Aman yaman dan murah sekali saya sangat setuju dan saya sangat puas banget dengan pelayanannya makasih Mitra Darat🙏,assallammuallaikum saya pribadi sangat senang adanya bis kota bisa membantu masyarakat balikpapan dalam bepergian aman yaman dan murah sekali saya sangat setuju dan saya sangat puas banget dengan pelayanannya makasih mitra darat🙏,assallammuallaikum saya pribadi sangat senang adanya  kota bisa membantu masyarakat balikpapan dalam bepergian aman yaman  murah sekali saya sangat setuju  saya sangat puas banget dengan pelayanannya makasih mitra darat
5,"Aplikasi nya sudah bagus, cuma kurang lengkap sj utk data kendaraan yg di tampilkan saat di cek melalui aplikasinya,","aplikasi nya sudah bagus, cuma kurang lengkap sj utk data kendaraan yg di tampilkan saat di cek melalui aplikasinya,",aplikasi  sudah bagus cuma kurang lengkap   data kendaraan   tampilkan saat   melalui aplikasinya
5,"Pelayanan ramah, membantu sekali .. Mohon diperbaiki ke sistem aplikasinya biar gak loading lama","pelayanan ramah, membantu sekali .. mohon diperbaiki ke sistem aplikasinya biar gak loading lama",pelayanan ramah membantu sekali mohon diperbaiki  sistem aplikasinya biar  loading lama
5,Bagus bisa lihat posisi bus scr real time. Cuman sering error. Waktu dan lokasi mendadak tidak berjalan. Mohon diperbaiki lagi,bagus bisa lihat posisi bus scr real time. cuman sering error. waktu dan lokasi mendadak tidak berjalan. mohon diperbaiki lagi,bagus bisa lihat posisi   real time cuman sering error waktu  lokasi mendadak tidak berjalan mohon diperbaiki lagi
5,Akurat apk nya mantap...hanya disayangkan ketika keluar aplikasi harus mulai dari awal lagi...jadi agak ribet dalam memantau bis tranpakuan bogor (BISKITA),akurat apk nya mantap...hanya disayangkan ketika keluar aplikasi harus mulai dari awal lagi...jadi agak ribet dalam memantau bis tranpakuan bogor (biskita),akurat   mantaphanya disayangkan ketika keluar aplikasi harus mulai dari awal lagijadi agak ribet dalam memantau  tranpakuan bogor biskita
5,"Aplikasi muantap. Semoga ke depannya ada fitur cari tempat yang dituju, ada di mana dan harus naik bus koridor mana. Semoga sukses selalu.","aplikasi muantap. semoga ke depannya ada fitur cari tempat yang dituju, ada di mana dan harus naik bus koridor mana. semoga sukses selalu.",aplikasi muantap semoga  depannya  fitur cari tempat yang dituju   mana  harus naik  koridor mana semoga sukses selalu
5,Tolong warna teman bus di map jangan sama dengan warna halte. Biar lebih kelihatan. Usul warna bus jd merah atau kuning biar lebih terlihat di aplikasi. Trmksh..,tolong warna teman bus di map jangan sama dengan warna halte. biar lebih kelihatan. usul warna bus jd merah atau kuning biar lebih terlihat di aplikasi. trmksh..,tolong warna teman    jangan sama dengan warna halte biar lebih kelihatan usul warna   merah atau kuning biar lebih terlihat  aplikasi trmksh
5,Info untuk pendaftaran mudik gratis 2025 apakah sudah bisa di lakukan?,info untuk pendaftaran mudik gratis 2025 apakah sudah bisa di lakukan?,info untuk pendaftaran mudik gratis apakah sudah bisa  lakukan
5,"Belum pernah dapat tiket gratis,,nyoba2 download mitra darat barangkali aja dapat,,,tolong dong kok saya ketik tiket habis melulu ya.. makasih","belum pernah dapat tiket gratis,,nyoba2 download mitra darat barangkali aja dapat,,,tolong dong kok saya ketik tiket habis melulu ya.. makasih",belum pernah dapat tiket gratisnyoba download mitra darat barangkali  dapattolong dong  saya ketik tiket habis melulu  makasih
5,"Terimakasih sudah memberi kesempatan kepada kami untuk bisa mudik bareng,,dapet tiket pulang pergi beserta motor,,sekali lagi terimakasih semoga untuk tahun"" kedepannya lebih dikasih kemudahan untuk masuk daftar keaplikasinya,,, untuk validasinya juga Alhamdulillah cepat tidak terlalu antri","terimakasih sudah memberi kesempatan kepada kami untuk bisa mudik bareng,,dapet tiket pulang pergi beserta motor,,sekali lagi terimakasih semoga untuk tahun"" kedepannya lebih dikasih kemudahan untuk masuk daftar keaplikasinya,,, untuk validasinya juga alhamdulillah cepat tidak terlalu antri",terimakasih sudah memberi kesempatan kepada kami untuk bisa mudik barengdapet tiket pulang pergi beserta motorsekali lagi terimakasih semoga untuk tahun kedepannya lebih dikasih kemudahan untuk masuk daftar keaplikasinya untuk validasinya juga alhamdulillah cepat tidak terlalu antri
5,Trackingnya tepat serta selalu update. Aplikasinya juga tidak susah dimengerti.,trackingnya tepat serta selalu update. aplikasinya juga tidak susah dimengerti.,trackingnya tepat serta selalu update aplikasinya juga tidak susah dimengerti
5,"Bagus sekarang saya sudah jarang sekali mengalami live track yang berhenti berhenti, walaupun berhenti pun tracking jamnya sesuai dengan jam sekarang, terimakasih","bagus sekarang saya sudah jarang sekali mengalami live track yang berhenti berhenti, walaupun berhenti pun tracking jamnya sesuai dengan jam sekarang, terimakasih",bagus sekarang saya sudah jarang sekali mengalami live track yang berhenti berhenti walaupun berhenti  tracking jamnya sesuai dengan  sekarang terimakasih
5,Terimakasih sudah menyelenggarakan progam mudik gratis ini.semakin maju dan tentunya untuk aplikasi agar lebih ditingkatkan lagi yaa,terimakasih sudah menyelenggarakan progam mudik gratis ini.semakin maju dan tentunya untuk aplikasi agar lebih ditingkatkan lagi yaa,terimakasih sudah menyelenggarakan progam mudik gratis inisemakin maju  tentunya untuk aplikasi agar lebih ditingkatkan lagi 
5,praktis dan lengkap,praktis dan lengkap,praktis  lengkap
5,sangat membantu para UMKM yg membutuhkan seperti keluarga saya terimakasih banyak MitraDarat,sangat membantu para umkm yg membutuhkan seperti keluarga saya terimakasih banyak mitradarat,sangat membantu para umkm  membutuhkan seperti keluarga saya terimakasih banyak mitradarat
5,"yg ingin mudik bareng mudik gratis jgn takut dn ragu karena ini memang benar"" free tanpa di pungut biyaya sepeser pun bersiap² utk daftar mudik lebaran th 2025 di bulan maret yg akan datang","yg ingin mudik bareng mudik gratis jgn takut dn ragu karena ini memang benar"" free tanpa di pungut biyaya sepeser pun bersiap² utk daftar mudik lebaran th 2025 di bulan maret yg akan datang", ingin mudik bareng mudik gratis  takut  ragu karena  memang benar free tanpa  pungut biyaya sepeser  bersiap  daftar mudik lebaran   bulan maret  akan datang
5,Halo Min Mitra darat mau tanya. Saya cari tombol menu mudik gratis kok gk ada ya di app mitra darat.,halo min mitra darat mau tanya. saya cari tombol menu mudik gratis kok gk ada ya di app mitra darat.,halo  mitra darat  tanya saya cari tombol menu mudik gratis       mitra darat
