score,content
5,Ini udah bagus banget. Cuman kalau bisa ditambahkan lagi fitur rute nya.. biar kita lebih paham berapa stasiun yg dilewatin atau lewat stasiun mana aja kereta yg kita naikin.
5,Sangat membantu untuk memesan tiket kereta api. Bisa memilih posisi tempat duduk. Ada fitur e-boarding pass jadi membantu kalau keburu-buru gak sempet mencetak yang fisik di stasiun.
5,Mohon kepada pihak KAI Acces untuk menambahkan fitur ganti tempat duduk di KA lokal. Biar kita bisa janjian sama temen dan juga membuat perjalanan kereta api lebih seru. Karena minesnya pada aplikasi yang terkadang suka error. Juga tidak bisa pilih tempat duduk untuk KA Lokal. Sekian sekiranya masukkan saya bisa di tambah menjadi fitur. Terimakasih
5,"Apk yang bagus banget ,kita lebih mudah pesen tiket online ga perlu ribet ribet lgi ,gampang mudah terus jg bisa pilih kursi sendiri lagi ,bgus bnget deh cepet tanpa ribet ,terbantu bnget pokoknya"
5,sangat membantu sekali
5,"KAI access keren, kalo nyediain pemesanan KA lokal, pleaseee... sediain pemesanan KA lokaaal..."
5,Sangat membantu..!!
5,"Amazing,, lebih mudah dan praktis, skrng bisa cancel dan ubah jadwal via aplikasi ini, sudah gak zaman antri panas2an, semua sudah dalam 1 genggaman."
5,"Access by KAU, bagi saya sangat baik, membantu percepatan cari tiket KA yg sesuai dgn kebutuhan trayek dan harga tiketnya."
5,Mudah diakses setiap saatj
5,"Aplikasi nya sudah bagus, cuman untuk pembayaran itu ribet banget. Ketika pesan dan belum dibayar dan masuk dibagian menunggu itu di klik tidak bisa untuk dibayar. Jadi bingung bayarnya dimana karena tidak ada cara buat membayar nya. Cuman detailan saja. Itu seh yang bikin kesal."
5,"Terimakasih telah menyediakan aplikasi KAI Access, dengan adanya aplikasi ini dapat memudahkan para pengguna angkutan kereta api untuk melakukan pemesanan tiket kereta tanpa datang langsung ke loket di stasiun, dan tidak takut untuk kehabisan tiket kereta api..🙏"
5,"Liat jadwal ka, pemesanan, reschedule, pembatalan tiket jadi lebih mudah n praktis tinggal klik aja gak perlu repot repot ke stasiun. Aplikasi yang sangat membantu dan bermanfaat."
5,"Sangat membantu, karena kita bisa beli tiket di mana saja, kapan saja, mudah untuk pembayarannya, bisa memilih kursi sendiri, nggak ribet deh.. Terima kasih KAI Access.."
5,Saya tidak menemukan kolom kritik dan saran di aplikasi. Secara umum kereta api sangat tepat waktu. Hanya kekurangan adalah kereta api eksekutif terlalu dingin.
5,"Awal install tgl 9 Januari 2023 hanya merek ponsel tertentu saja (Lenovo A7000), tgl 15 Agustus install di ponsel Vivo y16 dua-duanya berhasil dan berjalan bagus. Sinyal tri kurang bagus, XL dan simpati sinyal stabil untuk melakukan transaksi."
5,"Bad banget login aja gk bisa"" udah berulang kali klik masuk tapi gk ada yang berubah masih tetep dihalaman login, gk habis pikir kok sekarang aplikasinya jadi gini padahal dulu lancar"" aja."
5,"Mau pesen tiket selalu disuruh upgrade, tp ketika di klik tulisan email dan nomer sudah terdaftar. Terus gmn maksud nyaaa? Cara nya pesan gmn? Tiap mau pesan disuruh upgrade terus, pdhl sudah di upgrade hufffff"
5,Daftar akun basic tp ga bisa2. Klik lanjutkan ttp aja stay di halaman yg sama meski diklik berkali2. Lebih enak sebelumnya. Mau pesen tiket jadi terhambat
5,"Kai access kalo punya dendam sama anak miskin kaya saya, tolong ditembak langsung apa pukulin aja nyampe pingsan.. sungguh aku cuma mau beli tiket tapi gabisa walaupun beli tiketnya bukan pas moment lebaran/tahun baru. Aku kasih bintang 5 biar segera diselesaikan urusannya 🙏🏻🙇🏻‍♂️"
5,"Pas di buka , minta update. Setelah update, war tiket jam 2 malam, udh ada uang di kaspro. Tp masih loding. Ujung² tiket hangus. Pdhl udah bayar dari kaspro, tp knapa masih loding² lama. Ujungnya gak dapat tiket, uang gak langsung cair. Masih ke tarik pas transaksi. Gatau deh, aneh . Tnya mbak² di stasiun ktnya uang balik 14hari. Aplikasinya tlong di benahin, trutama kaspro nyaa"
5,"Cara termudah dan simple utk melakukan pembelian tiket kereta api ke semua tujuan .... menggunakan aplikasi ini sangat mudah dan nyaman, apalagi sekarang ditambah fitur bisa menelpon contact centre tanpa pulsa ... bravo KAI ACCESS"
5,"Aplikasi nya bagus banget bisa pesan tiket kereta dengan mudah. Metode pembayarannya juga sangat mudah, cuman metode dana wallet cuma OVO tambahkan lagi metode nya seperti DANA, Gopay DLL 😁. Pokoknya aplikasi ini bagus harga keretanya murah, daftar premium juga sangat gampang. Gak bahaya rugi dong harga segitu auto berangkat 🚂🚂"
5,"Suka sekali dengan aplikasinya, hanya saja masih kurang nyaman dengan proses pengembalian dana ketika dicancel harus memakan waktu 45hari kerja, Sistem sudah canggih tapi tapi oh tapi, Semogah keluhan kami didengar oleh dirut KAInya sendiri agar bisa melakukan sedikit demi sedikit untuk perbaikan, demi kenyamanan kami para pelanggannya. Sukese selalu KAI."
5,"Mohon respon dan bantuannya.. saya pengguna baru, pada saat saya mau daftar sudah input no telp dan alamat email lalu tekan Lanjutkan tp responnya lama banget, sekalinya bisa langsung muncul pesan 'Aduh! Permintaan Anda telah timeout'. Sudah dicoba berulang2, buka tutup aplikasi, bongkar pasang aplikasi, tapi masih aja tetap tidak bisa. Piye iki, mau praktis kok kayak gini, minta tolong segera ya, karena kereta saya sebentar lg berangkat, daripada saya kehilangan tiket KAI dan kuota buat donlot."
5,"Dulu pernah mau naik ka Prameks dari Purwosari ke jogja, setelah antri tiket di loket ternyata tiketnya habis sehingga nunggu si stasiun Purwosari lebih dari 2 jam untuk naik ka Prameks belakangnya. Dengan adanya kai akses, setiap penumpang sudah bisa memastikan dirinya mendapatkan tiket sebelum berangkat ke stasiun. Pengalaman tidak nyaman seperti saya dulu insyaAllah tidak terulang lagi,..."
5,"Kadang masih suka offline dan loading lama padahal baru beli kuota dan sinyal juga bagus. Jadi harus uninstal dulu terus instal lagi baru bisa jalan. Tolong diperbaiki lagi yaa. Aku juga pengen kasih saran untuk pihak KAI, tolong jadwal kereta ke Brebes atau sebaliknya ditambah lagi. Aku sering banget mau pulang ke Brebes tapi jadwalnya sedikit jadi terpaksa turunnya di Tegal. Padahal jarak dari stasiun Tegal ke rumahku jauh banget. Kami mahasiswa dari Brebes sgt membutuhkan itu. Terima kasih."
5,"Aplikasi yg sangat membantu,,,klopun ada error2 dikit ga apalah, aplikasi juga buatan manusia,,,sementara pake sarana transportasi lain,,,yg paling penting tetap bisa sampai tujuan. Untuk tim teknis KAI,,,jadikan kritik dan saran untuk perbaikan kedepan. Salam lima bintang,,,semoga Tuhan memberkati 🙏"
5,"Tolong dong, beritahu sy bagaimana pesan kereta api dari Medan ke kota Binjai... Dulu di tempat kereta Bandara, sekarang sdh tdk bisa lg.. sy ingin bawa liburan anak2 dan keponakan ke Binjai.. di kereta lokal jg tdk sy temukan jam operasional utk kereta Binjai.. Terima kasih banyak atas informasinya..🙏🙏.. Juga utk tim IT APLIKASI KAI Access. bila ada perubahan peletakan posisi kereta, tlng diberitahu.. . Terima kasih"
5,"Gua pakai saat mau naik kereta Jakarta - Bogor H+3 Lebaran Idulfitri 2024 kirain jarak dekat ga bisa beli tiket disini ternyata bisa, dan kemarin PP ga ada kendala sih di aplikasinya, cukup membantu saat kekurangan kartu tapi nggak mau beli kartu. Pakai Aplikasi ini aja."
5,"Sejak pensiun, hampir tak pernah naik KA eksekutif, maksudnya hobby berpetualang ( backpacker), disesuaikan dengan kelas moda transportasi, intinya memang KA kelas ekonomi murah, mudah, nyaman dan meriah. Nach ""meriah"" ini yg seru, artinya tiketnya diperebutkan oleh masyarakat.menengah ke bawah termasuk pensiunan PNS seperti penulis, apalagi sebulan menjelang liburan atau lebaran....tengah malam ternyata masih rebutan juga, padahal cari tiket utk 3-4 Minggu ke depan. Hamdallah, nikmat bila dapat"
5,"Sangat mudah tuk pendaftaran, simple, dan gak lama kok. Bagus banget tuk orang2 yang suka jalan2 naik transportasi umum. Tapi, gak perlu ribet apalagi sampe repot."
5,"aplikasi Access KAI kenapa pembayarannya harus pake qriss/ovo sich,,,,susah banget buat daftar ke aplikasi qriss apalagi registrasi nya berbayar,pake aplikasi ovo nggak bisa,,trus kalau orang nggak punya kartu debit/m.banking gimana caranya beli tiket kereta"
5,"MOHON DIPERBAIKI. Sering muncul tulisan 'anda sedang offline' padahal data aktif, dicoba untuk aplikasi lain lancar lancar saja. tetapi waktu mau buka tiket muncul tulisan tersebut. padahal sudah mepet banget jam check in. jadi harus buru2 reprint di loket😥 MOHON SEGERA DIPERBAIKI BUGNYA, TERIMA KASIH"
5,"Udah lama banget dari dulu kereta api selalu jadi langganan walaupun lagi masa pandemi kemarin tetap KAI pilihanku. Tapi bisakan ini KAI access ditingkatin fiturnya, boleh tidak kasih info jenis kelamin yang sudah nempatin kursi pesanan. Ada pengalaman kurang menyenangkan sewaktu di KAI jadi mungkin ini bisa dibuat lebih siap lagi. Terimakasih Mimin KAI."
5,"Kereta sekarang lebih enak dan nyaman,tp aplikasi sekarang lebih susah untuk mencari tiket gak kaya yang dulu sebelum diperbarui malah tambah susah gak bisa memilih kereta"
5,Saya membeli karcis yang salah pada jam nya dan saya harus berpikir keras untuk mengembalikannya hanya saja uang itu tidak bisa dikembalikan dan harus jual ke orang lain dan saya juga udah nggak bisa buat mendapatkan uang itu lagi tolong dibenarkan aplikasi ini jangan sampai Indonesia malu-maluin seperti ini uang 3000 masa nggak bisa dibalikin tolong dong diperbaiki lagi aplikasinya bikin malu-malu negara aja kalau niat bikin kereta nggak usah bikin karcis kereta jadilah yang jujur
5,"Pelayanannya memuaskan, sebelumnya saya pernah mengalami kendala ketika tidak bisa login, harus saya acungi jempol kepada csnya yang ternyata langsung tanggap, dan gerak cepat, hanya dalam sehari akun saya kembali, terimakasih KAI ACCESS dan CSnya yang begitu ramah dan langsung respon. Sukses terus. Jangan lelah untuk hadapai komplain dan masukan dari kami ya. Semangat selalu 👍👍👍"
5,"Maaf admin, tolong perbaiki pilihan kereta lokal kok ga bisa di acces ya. Tapi kalau untuk kereta luar kota bisa digunakan. Saya kasih bintang 4 dulu ya, nanti kalau yg lokal udah di update saya tambahin bintangnya. Makasih Edit : sudah bisa min, terima kasih banyak ya. Saya tambahin bintangnya"
5,"Sy pny pngalaman mengecewakan ttg tiket Prameks online & layanan CS di stasiun Balapan berkenaan hal tsb. 1 Feb dilaunching, 2 Feb sy bertransaksi utk 3 tiket ke Solo, 3 tiket blk ke Jogja. Dr Jogja lancar, saat di Solo, jd ada insiden. Intinya menurut saya, kesalahan awal ada di Aplikasi ini. Hrsnya jk mmg 1 akun utk 1 tiket, tulis spt itu & bkn 1 penumpang 1 transaksi, & lgs blokir/transaksi digagalkan jk akun yg sama melakukan pembelian utk 1 tiket lg di jdwl yg sama. Jgn merugikan customer."
5,"Saran untuk pembatalan tiket melalui transfer maupun di stasiun yang ditunjuk jangan 30 hari cukup 2-3 hari pengembalian transaksi, lebih baik lagi langsung dikembalikan tidak menunggu beberapa hari akan menjadi trobosan yang sangat mengutamakan pelayanan pelanggan, sudah dipotong 25% masih diminta menunggu 30 hari. Semoga lebih baik lagi KAI Access kedepannya, tidak kalah dengan apps serupa tapi berani ambil resiko untuk pelayanan yang terbaik bagi pelanggan 👍👍 jika sudah trintegrasi psti bisa"
5,"Mempermudah proses pembelian tiket dan untuk melihat jadwal keberangkatan kereta api. Tanpa harus cetak struk lebih dulu,tinggal tunjukin QRcode ke petugas lalu di scan beres.. 👍 simple gk pake ribet. Kereta Api Indonesia moda transportasi favorit no.1"
5,"Saya belikan tiket untuk orang tua tapi, karena satu hal batal. Ternyata tidak bisa pembatalan dari aplikasi kalau tidak ada pemilik akun di daftar penumpang. Harus batalin ke stasiun lagi dan jalan lagi. Nggak bisa pakai konfirmasi password aja kah kalau pemilik akun yang mau batalin..hanya saran.."
5,"Aplikasinya sangat bagus, hanya saja beberapa bulan, saya coba pesan KA lokal pake link aja masih eror, saran saja, mohon untuk ditambahkan metode pembayaran untuk KA lokal, supaya dapat mempermudah proses pembelian KA Lokal Terimakasih"
5,"Aplikasi yg sangat membantu dalam pemesanan tiket, pembatalan tiket tanpa perlu datang langsung ke stasiun uang ditransfer langsung ke rekening bank. Alhamdulillah sangat terbantu, mau pindah jadwal keberangkatan pun mudah, hampir tiap mudik pesan tiket kereta pasti lewat KAI access, dan sekarang ada KA lokal juga, sangat membantu, tanpar perlu antri datang ke stasiun tinggal scen barcode sudah bisa jalan ."
5,"ada apa dengan KAI Acces""..sy bingung sbnarnya aplikasi ini masih aktif gak ya,sy coba transaksi di aplikasi ini kok ada notifikasi "" anda sdang offline"" pdhal kuota data aktif n ada saldo kuota Nya, ada tulisan pemesanan max 30 hari tpi untuk pemesanan tgl 1 September kok blom ada tampilan file nya..apa aplikasi ini masih aktif?"
5,"good no adm fee i like it ❤️ Buat yang komplain ttg login atau verifikasi email, Mungkin verifikasinya tidak muncul di kotak masuk email. Bagi pengguna gmail coba cek di spam, promosi, atau sosial. Biasanya ada yang otomatis masuk ke sana verifikasinya. Semoga membantu."
5,"Hai CS Yang terhormat , Saya usul untuk ditambahkan menu pengiriman barang atau check harga seperti kalog , KI8 dll ,. Untuk overral system oke , dan ditambakannya fitur chat live , buka mesengger dari fb , tapi live supaya jika ada penumpang yg bingung bisa langsung diatasi dan untuk menu pembayaran jika sudah putus kontrak segera dihapus seperti Indomaret dan Alfamart , Jadi tidak bingung"
5,"kenapa setelah d update sekarang tidak bisa pesan tiket,, ada masalah dalam bug ... KAI Access telah berhenti ... ,,, kenapa ini ... 3hari yang lalu tidak seperti ini ... tolong perbaiki cepet ,,, lokasi jauh dari keramaian ,, aplikasi ini membantu .."
5,"Ketika beli tiket kereta api lokal bayarnya harus pake link aja, sedangkan hp saya tidak bisa, apa bisa diperbaiki lagi kalo bayar pake ovo/dana? Makasih, sebenernya saya suka aplikasinya, cuma ya itu masalahnya dalam pembayaran harus pake link aja, hp saya tidak bisa😣"
5,Saya sebagai pengguna KAI..Dengan adanya appl Access by KAI sangat membantu dan mudah utk pesan tiket kereta cukup dr rumah tdk perlu antri...dan KAI skrg lebih aman & nyaman jg pelayanannya semakin maju semua petugas baik di stasiun maupun di kereta sangat ramah...
5,"Saya sudah top KAI Pay gak bisa, pakai shopeepay dan OVO gak bisa. Untung CS nya cepat respon. Saya coba lah pakai QRIS baru bisa. Bayar nya pakai QRIS bro sekarang. Namanya perusahaan plat merah agak jelak"
5,"Untuk pemesanan tiket udah sangat dimudahkan, cuma 1 kurangnya pembayaran tiket harusnya juga bisa lewat apk m banking supaya lebih cepat dan efesien dalam melakukan pembayaran tiket (minta tolong tambahkan fitur pembayaran lewat aplikasi m banking)"
5,"Setelah update webview android ternyata kai access yang tadinya cuma layar putih atau white screen akhirnya sudah bisa digunakan dengan normal, user interface nya juga keren dan membantu sekali, semoga aplikasi ini dapat memudahkan masyarakat dalam pembelian tiket kereta"
5,"setelah sy lpgout, knapa sulit buat login lagi??? sampe berulang unisntal & reinstal tetep aja gak bisa login, ada yg bisa bantu caranya??? *bintang nya akan sy edit jika sy sudah bisa login ulang *sesuai janji sy, bintang nya sudah sy edit karna sy sudah bisa login meski harus beberapa kali unisntal & reinstal agar bisa login via email"
5,"KAI Access sejauh ini sudah sangat membantu dalam perpesanan tiket kereta. Saran saja min supaya tiket KA Lokal bisa dicetak juga karena pada saat check in atau di dalam kereta suka tidak tampil dikarenakan masalah koneksi internet yang tidak stabil. Kalau sudah begini kadang kita jadi batal naik keretanya. Kan sayang min, mana kalau lagi ada hal penting. Semoga menjadi pertimbangan. Terimakasih"
5,"Yang ngeluh, aplikasi eror lah, lelet lah,.. Pliss kita hidup di Indonesia bro, yang kapasitas server tidak memadai.. Saran saya klo transaksi siang hari ya sabar.. Kalo mau lancar y transaksi dini hari.. Atau subuh.."
5,"Saya ingin menyampaikan keluhan saya. Beberpaa kali saya menggunakan Aplikasi KAI Access, saya rasa aman dan tidak ada kendala sama sekali. Namun, setelah aplikasi diperbarui, tiba-tiba riwayat saya menjadi kosong. Kemudian saya memesan 2 tiket untuk tanggal 31 Desember 2019 nanti. Sayangnya, e-tiket yang saya beli tidak dapat muncul dalam Tiket KA LOKAL-AKTIF saya. Padahal, saldo link saya sudah terpotong. Dan ada bukti saya melakukan transaksi di Linkaja. Mohon responnya 🙏 terima kasih"
5,aplikasi KAI Access sangat membantu sekali.. tolong di perbaiki bug lagi .. saya mau pesan tiket 3 Dewasa dan 1 Bayi .. tapi kenapa tidak bisa dan terdapat tulisan ( Tarif Infant belum tersedia )?? Tolong di respon
5,"menurutku sih, ini aplikasi yg memudahkan. Karena hadirnya aplikasi ini sangat membantu, klw mau pesan kyk aku ini yg jauh dr st. aku bs langsung pesan lwt aplikasi ini dan ga perlu jauh² ke st buat pesan. jd ke st. tinggal brngkt aja.."
5,"Keren sekarang, udah ada fitur pesan KA Lokal, saya sebagai pengguna KA Lokal merasa terbantu dengan adanya fitur baru ini, jadi tidak main desak desakan lagi, cukup pesan dirumah dengan santai, ke stasiun hanya E-Boarding aja ❤👍"
5,"Seblmnya lancar dan kadang ngadad, meski akhirnya sukses jg. Aplikasi baru blm jalan lncr wong muncul scr mendadak, sempga sukses lancar. Ya demikian memang, kadang ngadad, tapi akhirnya berhasil juga setelah 13 jam sejak pkl 24.05 rata2 dan itupun saya melek terus."
5,"Lebih mudah menggunakan aplikasi daripada langsung dari stasiun gak ribet dan praktis apalagi di era pandemi seperti ini pasti sangat membantu ,tapi lebih baik di tingkatkan lagi user interface nya(UI) supaya lebih nyaman di pakai"
5,"Amat sangat dipermudah dengan adanya aplikasi ini. Kalo pesen tiket gak harus antri ke loket. Dan pembayarannya pun gampang bisa transfer lewat internet banking. Apalagi sekarang ditambah dengan adanya fitur pembatalan dan refund, sangat membuat customer mudah. Terima kasih PT KAI, semoga selalu maju dan berkembang. Dan semoga akan ada semakin banyak kereta yg tersedia hihi biar kalo pas mudik lebaran gak kehabisan tiket kereta. Because i love soo muchhhhh to use train for my transportation ^^"
5,"Saran buat para teman"" Yang ada kendala pada saat daftar di bagian nama dan no ktp,alangkah baiknya setelah masukan email atau ganti nama hapus akun dulu lagi aja terus login ulang,atau tidak daftar ke webnya lansung,aku kemarin pun udah daftra tapi nama dan no ktp gak bisa masuk,tapi akhirnya saya log out terus masuk lagi daftar tulis nama dan no ktp jadi alhamdullilah"
5,"Mudah digunakan, dan praktis tidak perlu antri di loket. Peluang dapetnya juga lebih besar. Apalagi dengan adanya conneting train, sangat memudahkan Masukan : Untuk connecting train alangkah lebih baiknya juga terkoneksi dengan kereta lokal agar pilihannya semakin banyak dan lebih ramah bagi backpacker, terimakasih semoga dapat membantu 🙏"
5,"Setelah update ke versi terbaru untuk melihat jadwal tiket susah kalo jaringannya jelek, harus benar - benar bagus untuk dapat melihat tiket, padahal pakai versi lama tidak terjadi kendala apapun walaupun jaringan bagus atau jaringan jelek"
5,"Kayaknya apk ini harus dikasih pujian dulu......baru bakal respon bagus.....walau kenyataannya apk ini selalu lelet, stuck lama, log out sendiri, pas pembelian ngelag terus. Jadi fungsinya Hanya Bisa Liat Jadwal Kereta doang. Gak lebih. Semangat apk PT.KAI semoga bisa lebih cerdas lagi, kan sekelas BUMN yg super bonafit. Tapi apk nya benyak dihiasi bug bug yg indah dan selalu memancing emosi."
5,Kenapa pas update ada tulisan memperbaiki yah min tolong diperbaiki lagi min aplikasi mau login lagi masa harus isi data diri lagi padahal udh bikin akun kai loh waktu itu kenapa mas mau login harus isi data diri lagi????🙏
5,"Kenapa akhir2 ini kai tdk bisa diakses, selalu ""anda sedang offline"", padahal jelas2 sdng online, kuota juga banyak..... Untuk aplikasi yg lain bisa diakses...."
5,"Untuk pengalaman pertama kali naik kereta, awalnya banyak sekali ke khawatiran saya, saya merasa ragu dan ini itu, tapi saya coba saja. Alhamdulillah perjalanan saya lancar, tidak ada kendala baik dari penggunaan aplikasi, saat pemesanan tiket dan check in hingga perjalanan😄😆"
5,"Sangat mudah mengecek jadwal & harga... Membantuu sekali dlm pemesanan jd mudah, ga perlu antri di loket atau merchant lainnya... Tgl klik klik di hp sendiri, jadi deehh jalan"" dgn kereta 🤗 Semoga semakin berkembang lg KAI 😇"
5,"Sangat tidak bisa di buka sama SEKALI. Saya sangat terbantu dengan application yg versi lama. Mksh KAI,walaupun tetap msh belum bisa dibuka jg. Smoga pihak KAI Merespon dan smoga bisa di buka aplikasi ny."
5,"Apakah ada error' dengan aplikasinya? Karena setiap saya checkout dan ingin pilih kursi selalu loading lalu macet, padahal paketan saya full kemudian saya coba pakai WiFi juga masih sama, jadi apa aplikasinya error' sehingga fitur memilih kursi tidak dapat digunakan? Mohon jawabannya, terimakasih"
5,"Dalam menggunakan layanan kita lebih suka secara online selain simple, kita bisa gunakan dimana saja dan kapan saja kita perlu. Dan pelayanan di kereta api sekarang lebih bagus, bersih, dan nyaman. Di dalam gerbong juga ada AC sehingga membuat kita semakin memilih dalam bepergian dengan kereta api. Selain AC ada juga colokan listrik yg bisa kita gunakan setiap waktu, apabila kita membawa hp atau laptop kita sdh tidak perlu khawatir baterai habis karena bisa langsung dicolokkan ke listrik."
5,"INDONESIA negara kita menciptakan transportasi DARAT,UDARA,dan LAUT yg sudah canggih dgn menciptakan aplikasi yg mumpuni.. salah satu contohnya PT. KAI ini.. dgn adanya aplikasi ini membuat kita mudah mendapat tiket kereta dan nomer kursi sesuai keinginan kita.. tinggal klik, klik dan klik sambil duduk manis meminum secangkir kopi dan menghisap rokok . kita sudah dpt tiket kereta api.. Trima kasih PT. KAI.. salam satu REL, salam satu KRIKIL😊😊😊😊 ."
5,"hari ini saya kesulitan mengakses KA lokal cianjur - sukabumi ,, berkali kali sampai pada tahap pembayaran dpt keterangan "" mohon maaf server sedang sibuk, tunggu beberapa saat, atau restart aplikasi anda,, sudah kuikuti petunjuknya sampai instal ulang...hasilnya... tetep ndak ada perubahan. ada apa yaa"
5,"Aplikasi yang sangat membantu untuk memesan tiket KA, bisa juga pesan layanan GeNose, ataupun bluebird untuk transportasi lanjutan, mudah digunakan dikalangan semua usia, yang paling penting bisa booking kapanpun dan dimanapun 👍👍"
5,"Ngebantu banget, registrasi nggak ribet, disarankan untuk registrasi gunakan laptop ato PC jgn HP karna ada konfirmasi via email. Menu kereta lokal jg ada. Saran aja, tambahin menu saran ato komplain yg bisa upload video ato foto spy KAI bisa lbh baik lagi.. Untuk on time kedatangan dan keberangkatan KA antar provinsi n LOKAL sdh bagus.."
5,"saya ingin usul ke pt kai , agar kursi di bagi dua, 3 gerbong kusri berhadapan, 3 gerbong lagi kursi maju semua, karna tidak semua org yg naik kreta bareng² keluarga, kalau kursinya berhadapan otomatis tidak nyaman sama sekali."
5,"KAI terbaik sih dari dulu sampek sekarang selalu mengikuti perkembangan jaman, semoga KAI bisa dinikmati rakyat se Indonesia alias lebih banyak lagi ada jalur kereta, saya paling suka naik kereta dibandingkan dengan transportasi lain, semoga selalu aman, dan nyaman. Cuman KAI perusahaan plat merah yg gk pernah ngecewain masyarakat, udah murah cepet lagi, sukaa bgt pokoknya........ good job KAI, sukses terus pengen ngasih bintang banyak2 tp gk bisa heheheh"
5,Kebanyakan aturan setiap saat aturan berubah apalagi untuk tiket kereta lokal. Susah booking nya. Dulu bisa beli tiket langsung sekarang yang harus pakai aplikasi lah yang harus pake KTP... Sebenarnya ada gk sih cara yg lbh mudah uti dptin tiket kereta
5,"Makin enak beli tiket pakai KAI access, karena sekarang ada KAIpay, Saya punya saran untuk KAI access : Kasih notifikasi untuk pelanggan yang sudah pesan tiket kereta, Supaya diingatkan oleh KAI access kalau sudah h - 1 perjalanan pelanggan, agar pelanggan ingat kalau mau ada perjalanan via KAI, dan kalau bisa ada juga notifikasi apabila kereta yang akan dinaiki ada kendala di perjalanan. Terima Kasih....!!"
5,"Mohon DIPERBAIKI masalah bug . Mau naik kereta kurang 3 menit jam 11.45 , pesanan tiket malah ndak muncul . Setelah kereta berangkat , saya coba hapus data app ini di menu setting , lalu login kembali , tiket yang tadi dipesan udah kembali ada . Gara2 ini , harus mubadzir tiket . Udah beberapa kali KECEWA sama aplikasi ini . Apalagi kadang2 muncul tulisan ""Anda sedang offline"" pas mau pesan tiket , padahal paket data masih ada , jaringan juga aktif . Mohon ditindaklanjuti beberapa masalah ini .."
5,"Jauh lebih baik daripada sebelumnya, saya sempat memberi bintang satu karena update yang malah mengurangi fitur. Namun skrg, ini adalah app andalan saya, CS pun fast respon. Untuk pesan tiket, hanya ini app buat saya.. paling ok!"
5,"Apklikasinya sekarang udah nyaman bangeet meskipun kadang error sedikit, tapi mau tanya aja ini temen saya ga bisa melengkapi data diri itu kendalanya apa yaa? .. ga kesimpan terus"
5,"Aplikasi yang sangat memudahkan saya memesan tiket Kereta Api lebaran. Lebih-lebih kemampuannya untuk memesan tiket Go-Show. Tolong diperbaiki supaya dapat memesan tiket dari H-90 seperti sebelumnya. Yang bilang aplikasi ini tidak berguna mungkin HPnya kurang canggih, atau orangnya kurang sabar....."
5,"Tolong KAI, saya waktu pesan dari stasiun Jombang ke Surabaya sediakan kursi untuk saya. Setiap saya pesan tidak pernah kebagian kursi, saya selalu duduk di gerbong. Dan duduk di gerbong selalu di langkahi penumpang lain, itu tidak nyaman, apalagi waktu stasiun berhenti lama penumpang sudah seperti rekreasi sesuka hati keluar masuk kereta. Thanks"
5,Salam.. hai developer Aplikasi KAI Access.. aplikasi anda sudah cukup bagus dan bermanfaat akan tetapi lebih baik jika di update secara berkala dan ditingkatkan kinerja aplikasi nya. Semoga kedepannya aplikasi ini semakin baik dan canggih agar mendapatkan rating tertinggi. Sekian dan terima kasih....
5,"simple banget ga perlu capek2 print tiket lagi, tinggal scan untuk cek in nya. lebih ditingkatkan lagi, agar tidak perlu input nomer ktp lain berkali2. thanks."
5,"Alhamdulillah setelah saya update, hal yg saya khawatirkan sesuai komen2 di sini tidak terjadi, saya bisa login dengan akun KAI access saya. Dan yg lbh memuaskan bagi saya setelah update, saya bisa memilih nomor kursi, jadi tidak berpencar2 lagi spt dulu. Mohon ditingkatkan lg KAI access karena memang prosesnya sering timeout. Saya pikir ini bukan masalah sinyal internet, karena sinyal internet saya dalam keadaan sangat baik. Mungkin saja kapasitas server yg overload melayani request."
5,"KAI Access memang oke, beli tiket jadi mudah tinggal klik dari HP tak perlu harus ke loket. Awalnya memang agak ribet namun jika sudah sukses melakukan satu transaksi maka selanjutnya jadi mudah. Saat lupa password juga mudah, tinggal reset di lupa password....yang penting emailnya aktif terimakasih"
5,"Mudah dan ga ribet, selain di link aja pembayaran bisa lewat dompet digital seperti shopee pay, gopay, ovo, dana, dan lainnya. Tinggal menggunakan QRIS teman-teman, pembayaran jadi lebih mudah😊🙏"
5,"Saya pengguna setia KAI access dengan layanannya saya sangat terbantu, data yang sudah lama tidak bisa di akses nyoba minta saran di by email langsung teratasi dan bisa di gunakan lagi, semoga selalu berkembang KAI, dan semoga masalah di lapangan bisa bertemu titik terangnya, sukses selalu sekali lagi Terimakasih salam sejahtera"
5,"masukan nih, aplikasi ini kalah cepet dibanding aplikasi e-ticket yang terkenal itu. hasilnya ketika cek tiket yang tersedia, ketika dipesan sudah habis. padahal cek di aplikasi e-ticket yang lain memang sudah tidak tersedia tiketnya. tingkatkan lagi update data nya ya bro !!! bravo..."
5,"Harga jujur, pembayaran mudah lewat m-banking gak ada biaya admin pula, bisa pilih kursi sendiri, FYI nih kalau udah pesen trus lunas diApk nya, mau berangkat gak usah takut gak ada paketan soalnya waktu offline pun yang udah dipesen tetep bisa kebukak diApk nya, bagi yang baru download,trus nggak bisa buka aplikasinya atau aplikasinya gak jalan, ya itu karena gue gak tau. Thank you KAI access"
